"";"id_url";"url";"url2";"data";"titulo";"empresa1";"empresa2";"empresa3";"empresa4";"empresa5";"ticker1";"ticker2";"ticker3";"ticker4";"ticker5";"peso1";"peso2";"peso3";"peso4";"peso5";"data_temp";"data_hora";"dia";"mes";"ano";"data_completa";"fonte_noticia";"id_noticia";"url_noticia";"data_noticia";"id_carteira";"data_carteira";"validade_carteira";"corretora"
"103";103;"https://www.moneytimes.com.br/carteira-semanal-bate-ibovespa-e-xp-mantem-o-mesmo-portfolio/";"""https://www.moneytimes.com.br/carteira-semanal-bate-ibovespa-e-xp-mantem-o-mesmo-portfolio/""";"16/10/2020 - 19:28";"Carteira semanal bate Ibovespa e XP mantém o mesmo portfólio";"Itaú Unibanco";"Petrobras";"Klabin";"Via Varejo";"Movida";"ITUB4";"PETR4";"KLBN11";"VVAR3";"MOVI3";"20";"20";"20";"20";"20";"16/10/2020";2020-10-16;"16";"10";"2020";"16-10-2020";"Money Times";103;"https://www.moneytimes.com.br/carteira-semanal-bate-ibovespa-e-xp-mantem-o-mesmo-portfolio/";2020-10-16;103;2020-10-16;2020-10-21;"XP INVESTIMENTOS CCTVM S/A"
"104";104;"https://www.moneytimes.com.br/ativa-muda-tres-acoes-em-sua-carteira-semanal-veja/";"""https://www.moneytimes.com.br/ativa-muda-tres-acoes-em-sua-carteira-semanal-veja/""";"13/10/2020 - 10:49";"Ativa muda três ações em sua carteira semanal; veja";"Vale";"Bradesco";"RaiaDrogasil";"Magazine Luiza";"Anima";"VALE3";"BBDC4";"RADL3";"MGLU3";"ANIM3";"20";"20";"20";"20";"20";"13/10/2020";2020-10-13;"13";"10";"2020";"13-10-2020";"Money Times";104;"https://www.moneytimes.com.br/ativa-muda-tres-acoes-em-sua-carteira-semanal-veja/";2020-10-13;104;2020-10-13;2020-10-18;"ATIVA INVESTIMENTOS S/A CTCV"
"105";105;"https://www.moneytimes.com.br/so-vale-sobrevive-na-carteira-recomendada-semanal-da-elite/";"""https://www.moneytimes.com.br/so-vale-sobrevive-na-carteira-recomendada-semanal-da-elite/""";"08/11/2020 - 15:41";"Só a Vale sobrevive na carteira recomendada semanal da Elite";"Duratex";"Eztec";"Unidas";"Raia Drogasil";"Vale";"DTEX3";"EZTC3";"LCAM3";"RADL3";"VALE3";"20";"20";"20";"20";"20";"08/11/2020";2020-11-08;"08";"11";"2020";"08-11-2020";"Money Times";105;"https://www.moneytimes.com.br/so-vale-sobrevive-na-carteira-recomendada-semanal-da-elite/";2020-11-08;105;2020-11-08;2020-11-13;"ELITE CCVM LTDA"
"106";106;"https://www.moneytimes.com.br/mycap-troca-rumo-por-klabin-em-carteira-recomendada-semanal/";"""https://www.moneytimes.com.br/mycap-troca-rumo-por-klabin-em-carteira-recomendada-semanal/""";"06/11/2020 - 20:47";"MyCap troca Rumo por Klabin em carteira recomendada semanal";"Petrobras";"Klabin";"Movida";"Bradesco";"Gerdau";"PETR4";"KLBN11";"MOVI3";"BBDC4";"GGBR4";"20";"20";"20";"20";"20";"06/11/2020";2020-11-06;"06";"11";"2020";"06-11-2020";"Money Times";106;"https://www.moneytimes.com.br/mycap-troca-rumo-por-klabin-em-carteira-recomendada-semanal/";2020-11-06;106;2020-11-06;2020-11-11;"ICAP DO BRASIL CTVM LTDA"
"107";107;"https://www.moneytimes.com.br/terra-nao-altera-nenhuma-acao-em-sua-carteira-semanal-veja/";"""https://www.moneytimes.com.br/terra-nao-altera-nenhuma-acao-em-sua-carteira-semanal-veja/""";"05/10/2020 - 10:13";"Terra não altera nenhuma ação em sua carteira semanal; veja";"MRV";"TIM Participações";"Banco do Brasil";"Via Varejo";"Iguatemi";"MRVE3";"TIMP3";"BBAS3";"VVAR3";"IGTA3";"20";"20";"20";"20";"20";"05/10/2020";2020-10-05;"05";"10";"2020";"05-10-2020";"Money Times";107;"https://www.moneytimes.com.br/terra-nao-altera-nenhuma-acao-em-sua-carteira-semanal-veja/";2020-10-05;107;2020-10-05;2020-10-10;"TERRA INVESTIMENTOS DTVM LTDA"
"108";108;"https://www.moneytimes.com.br/xp-inclui-magazine-luiza-e-notredame-em-carteira-recomendada-semanal/";"""https://www.moneytimes.com.br/xp-inclui-magazine-luiza-e-notredame-em-carteira-recomendada-semanal/""";"30/10/2020 - 19:45";"XP inclui Magazine Luiza e NotreDame em carteira recomendada semanal";"NotreDame";"Petrobras";"B3";"Eletrobras";"Magazine Luiza";"GNDI3";"PETR4";"B3SA3";"ELET3";"MGLU3";"20";"20";"20";"20";"20";"30/10/2020";2020-10-30;"30";"10";"2020";"30-10-2020";"Money Times";108;"https://www.moneytimes.com.br/xp-inclui-magazine-luiza-e-notredame-em-carteira-recomendada-semanal/";2020-10-30;108;2020-10-30;2020-11-04;"XP INVESTIMENTOS CCTVM S/A"
"109";109;"https://www.moneytimes.com.br/btg-realiza-tres-trocas-em-sua-carteira-recomendada-semanal-veja/";"""https://www.moneytimes.com.br/btg-realiza-tres-trocas-em-sua-carteira-recomendada-semanal-veja/""";"25/10/2020 - 17:31";"BTG realiza três trocas em sua carteira recomendada semanal; veja";"Klabin";"Via Varejo";"Santander";"Localiza";"Gerdau";"KLBN11";"VVAR3";"SANB11";"RENT3";"GGBR4";"20";"20";"20";"20";"20";"25/10/2020";2020-10-25;"25";"10";"2020";"25-10-2020";"Money Times";109;"https://www.moneytimes.com.br/btg-realiza-tres-trocas-em-sua-carteira-recomendada-semanal-veja/";2020-10-25;109;2020-10-25;2020-10-30;"BTG PACTUAL CTVM S/A"
"110";110;"https://www.moneytimes.com.br/xp-mantem-somente-itau-e-petrobras-em-carteira-recomendada-semanal/";"""https://www.moneytimes.com.br/xp-mantem-somente-itau-e-petrobras-em-carteira-recomendada-semanal/""";"23/10/2020 - 20:24";"XP mantém somente Itaú e Petrobras em carteira recomendada semanal";"Itaú Unibanco";"Petrobras";"B3";"Eletrobras";"Natura";"ITUB4";"PETR4";"B3SA3";"ELET3";"NTCO";"20";"20";"20";"20";"20";"23/10/2020";2020-10-23;"23";"10";"2020";"23-10-2020";"Money Times";110;"https://www.moneytimes.com.br/xp-mantem-somente-itau-e-petrobras-em-carteira-recomendada-semanal/";2020-10-23;110;2020-10-23;2020-10-28;"XP INVESTIMENTOS CCTVM S/A"
"111";111;"https://www.moneytimes.com.br/guide-realiza-tres-trocas-em-sua-carteira-recomendada-semanal/";"""https://www.moneytimes.com.br/guide-realiza-tres-trocas-em-sua-carteira-recomendada-semanal/""";"19/10/2020 - 16:21";"Guide realiza três trocas em sua carteira recomendada semanal";"Quero-Quero";"Cosan";"B2W";"Movida";"Vale";"LJQQ3";"CSAN3";"BTOW3";"MOVI3";"VALE3";"20";"20";"20";"20";"20";"19/10/2020";2020-10-19;"19";"10";"2020";"19-10-2020";"Money Times";111;"https://www.moneytimes.com.br/guide-realiza-tres-trocas-em-sua-carteira-recomendada-semanal/";2020-10-19;111;2020-10-19;2020-10-24;"GUIDE INVESTIMENTOS SA CORRETORA DE VALORES"
"112";112;"https://www.moneytimes.com.br/btg-realiza-duas-trocas-em-sua-carteira-recomendada-semanal/";"""https://www.moneytimes.com.br/btg-realiza-duas-trocas-em-sua-carteira-recomendada-semanal/""";"19/10/2020 - 10:31";"BTG realiza duas trocas em sua carteira recomendada semanal";"Bradespar";"RaiaDrogasil";"Marfrig";"Localiza";"Gerdau";"BRAP4";"RADL3";"MRFG3";"RENT3";"GGBR4";"20";"20";"20";"20";"20";"19/10/2020";2020-10-19;"19";"10";"2020";"19-10-2020";"Money Times";112;"https://www.moneytimes.com.br/btg-realiza-duas-trocas-em-sua-carteira-recomendada-semanal/";2020-10-19;112;2020-10-19;2020-10-24;"BTG PACTUAL CTVM S/A"
"113";113;"https://www.moneytimes.com.br/elite-substitui-slc-agricola-por-duratex-na-carteira-da-semana/";"""https://www.moneytimes.com.br/elite-substitui-slc-agricola-por-duratex-na-carteira-da-semana/""";"26/10/2020 - 9:42";"Elite substitui SLC Agrícola por Duratex na carteira da semana";"Eneva";"Pão de Açúcar";"Duratex";"Vale";"Unidas";"ENEV3";"PCAR3";"DTEX3";"VALE3";"LCAM3";"20";"20";"20";"20";"20";"26/10/2020";2020-10-26;"26";"10";"2020";"26-10-2020";"Money Times";113;"https://www.moneytimes.com.br/elite-substitui-slc-agricola-por-duratex-na-carteira-da-semana/";2020-10-26;113;2020-10-26;2020-10-31;"ELITE CCVM LTDA"
"114";114;"https://www.moneytimes.com.br/terra-troca-iguatemi-por-lojas-renner-na-carteira-recomendada-da-semana/";"""https://www.moneytimes.com.br/terra-troca-iguatemi-por-lojas-renner-na-carteira-recomendada-da-semana/""";"23/10/2020 - 11:51";"Terra troca Iguatemi por Lojas Renner na carteira recomendada da semana";"MRV";"TIM Participações";"Banco do Brasil";"Via Varejo";"Lojas Renner";"MRVE3";"TIMP3";"BBAS3";"VVAR3";"LREN3";"20";"20";"20";"20";"20";"23/10/2020";2020-10-23;"23";"10";"2020";"23-10-2020";"Money Times";114;"https://www.moneytimes.com.br/terra-troca-iguatemi-por-lojas-renner-na-carteira-recomendada-da-semana/";2020-10-23;114;2020-10-23;2020-10-28;"TERRA INVESTIMENTOS DTVM LTDA"
"115";115;"https://www.moneytimes.com.br/guide-troca-quatro-acoes-e-mantem-csn-na-carteira-recomendada-da-semana/";"""https://www.moneytimes.com.br/guide-troca-quatro-acoes-e-mantem-csn-na-carteira-recomendada-da-semana/""";"14/09/2020 - 17:42";"Guide troca quatro ações e mantém CSN na carteira recomendada da semana";"Burger King";"CSN";"Hapvida";"Locaweb";"Natura";"BKBR3";"CSNA3";"HAPV3";"LWSA3";"NTCO3";"20";"20";"20";"20";"20";"14/09/2020";2020-09-14;"14";"09";"2020";"14-09-2020";"Money Times";115;"https://www.moneytimes.com.br/guide-troca-quatro-acoes-e-mantem-csn-na-carteira-recomendada-da-semana/";2020-09-14;115;2020-09-14;2020-09-19;"GUIDE INVESTIMENTOS SA CORRETORA DE VALORES"
"116";116;"https://www.moneytimes.com.br/ativa-realiza-duas-trocas-em-sua-carteira-semanal-veja/";"""https://www.moneytimes.com.br/ativa-realiza-duas-trocas-em-sua-carteira-semanal-veja/""";"14/09/2020 - 11:48";"Ativa realiza duas trocas em sua carteira semanal; veja";"Natura";"Duratex";"Camil";"Iochpe-Maxion";"Ultrapar";"NTCO3";"DTEX3";"CAML3";"MYPK3";"UGPA3";"20";"20";"20";"20";"20";"14/09/2020";2020-09-14;"14";"09";"2020";"14-09-2020";"Money Times";116;"https://www.moneytimes.com.br/ativa-realiza-duas-trocas-em-sua-carteira-semanal-veja/";2020-09-14;116;2020-09-14;2020-09-19;"ATIVA INVESTIMENTOS S/A CTCV"
"117";117;"https://www.moneytimes.com.br/necton-substitui-via-varejo-e-bradesco-por-tupy-e-ca-na-carteira-da-semana/";"""https://www.moneytimes.com.br/necton-substitui-via-varejo-e-bradesco-por-tupy-e-ca-na-carteira-da-semana/""";"19/10/2020 - 10:20";"Necton substitui Via Varejo e Bradesco por Tupy e C&A na carteira da semana";"Even";"Tupy";"C&A";"Suzano";"Grendene";"EVEN3";"TUPY3";"CEAB3";"SUZB3";"GRND3";"20";"20";"20";"20";"20";"19/10/2020";2020-10-19;"19";"10";"2020";"19-10-2020";"Money Times";117;"https://www.moneytimes.com.br/necton-substitui-via-varejo-e-bradesco-por-tupy-e-ca-na-carteira-da-semana/";2020-10-19;117;2020-10-19;2020-10-24;"NECTON INVESTIMENTOS S.A. CVMC"
"118";118;"https://www.moneytimes.com.br/elite-troca-acoes-da-via-varejo-por-slc-agricola-na-carteira-da-semana/";"""https://www.moneytimes.com.br/elite-troca-acoes-da-via-varejo-por-slc-agricola-na-carteira-da-semana/""";"19/10/2020 - 10:07";"Elite troca ações da Via Varejo por SLC Agrícola na carteira da semana";"Eneva";"Pão de Açúcar";"SLC Agrícola";"Vale";"Unidas";"ENEV3";"PCAR3";"SLCE3";"VALE3";"LCAM3";"20";"20";"20";"20";"20";"19/10/2020";2020-10-19;"19";"10";"2020";"19-10-2020";"Money Times";118;"https://www.moneytimes.com.br/elite-troca-acoes-da-via-varejo-por-slc-agricola-na-carteira-da-semana/";2020-10-19;118;2020-10-19;2020-10-24;"ELITE CCVM LTDA"
"119";119;"https://www.moneytimes.com.br/xp-troca-tres-ativos-em-carteira-recomendada-semanal-veja-o-novo-portfolio/";"""https://www.moneytimes.com.br/xp-troca-tres-ativos-em-carteira-recomendada-semanal-veja-o-novo-portfolio/""";"09/10/2020 - 20:09";"XP troca três ativos em carteira recomendada semanal; veja o novo portfólio";"Itaú Unibanco";"Petrobras";"Klabin";"Via Varejo";"Movida";"ITUB4";"PETR4";"KLBN11";"VVAR3";"MOVI3";"20";"20";"20";"20";"20";"09/10/2020";2020-10-09;"09";"10";"2020";"09-10-2020";"Money Times";119;"https://www.moneytimes.com.br/xp-troca-tres-ativos-em-carteira-recomendada-semanal-veja-o-novo-portfolio/";2020-10-09;119;2020-10-09;2020-10-14;"XP INVESTIMENTOS CCTVM S/A"
"120";120;"https://www.moneytimes.com.br/banco-do-brasil-camil-e-eztec-entram-em-carteira-recomendada-semanal-da-mycap/";"""https://www.moneytimes.com.br/banco-do-brasil-camil-e-eztec-entram-em-carteira-recomendada-semanal-da-mycap/""";"09/10/2020 - 20:42";"Banco do Brasil, Camil e Eztec entram em carteira recomendada semanal da MyCap";"B3";"Camil";"Magazine Luiza";"Banco do Brasil";"Eztec";"B3SA3";"CAML3";"MGLU3";"BBAS3";"EZTC3";"20";"20";"20";"20";"20";"09/10/2020";2020-10-09;"09";"10";"2020";"09-10-2020";"Money Times";120;"https://www.moneytimes.com.br/banco-do-brasil-camil-e-eztec-entram-em-carteira-recomendada-semanal-da-mycap/";2020-10-09;120;2020-10-09;2020-10-14;"ICAP DO BRASIL CTVM LTDA"
"121";121;"https://www.moneytimes.com.br/veja-as-acoes-indicadas-pela-terra-para-a-carteira-recomendada-semanal/";"""https://www.moneytimes.com.br/veja-as-acoes-indicadas-pela-terra-para-a-carteira-recomendada-semanal/""";"09/10/2020 - 14:13";"Veja as ações indicadas pela Terra para a carteira recomendada semanal";"MRV";"TIM Participações";"Banco do Brasil";"Via Varejo";"Iguatemi";"MRVE3";"TIMP3";"BBAS3";"VVAR3";"IGTA3";"20";"20";"20";"20";"20";"09/10/2020";2020-10-09;"09";"10";"2020";"09-10-2020";"Money Times";121;"https://www.moneytimes.com.br/veja-as-acoes-indicadas-pela-terra-para-a-carteira-recomendada-semanal/";2020-10-09;121;2020-10-09;2020-10-14;"TERRA INVESTIMENTOS DTVM LTDA"
"122";122;"https://www.moneytimes.com.br/slc-agricola-e-iochpe-maxion-entram-na-carteira-semanal-da-ativa/";"""https://www.moneytimes.com.br/slc-agricola-e-iochpe-maxion-entram-na-carteira-semanal-da-ativa/""";"08/09/2020 - 11:42";"SLC Agrícola e Iochpe-Maxion entram na carteira semanal da Ativa";"Eztec";"SLC Agrícola";"Camil";"Iochpe-Maxion";"Ultrapar";"EZTC3";"SLCE3";"CAML3";"MYPK3";"UGPA3";"20";"20";"20";"20";"20";"08/09/2020";2020-09-08;"08";"09";"2020";"08-09-2020";"Money Times";122;"https://www.moneytimes.com.br/slc-agricola-e-iochpe-maxion-entram-na-carteira-semanal-da-ativa/";2020-09-08;122;2020-09-08;2020-09-13;"ATIVA INVESTIMENTOS S/A CTCV"
"123";123;"https://www.moneytimes.com.br/necton-indica-cinco-novas-acoes-para-apostar-na-semana-2/";"""https://www.moneytimes.com.br/necton-indica-cinco-novas-acoes-para-apostar-na-semana-2/""";"13/10/2020 - 10:05";"Necton indica cinco novas ações para apostar na semana";"Even";"Via Varejo";"Bradesco";"Suzano";"Grendene";"EVEN3";"VVAR3";"BBDC4";"SUZB3";"GRND3";"20";"20";"20";"20";"20";"13/10/2020";2020-10-13;"13";"10";"2020";"13-10-2020";"Money Times";123;"https://www.moneytimes.com.br/necton-indica-cinco-novas-acoes-para-apostar-na-semana-2/";2020-10-13;123;2020-10-13;2020-10-18;"NECTON INVESTIMENTOS S.A. CVMC"
"124";124;"https://www.moneytimes.com.br/elite-realiza-duas-trocas-em-sua-carteira-recomendada-semanal/";"""https://www.moneytimes.com.br/elite-realiza-duas-trocas-em-sua-carteira-recomendada-semanal/""";"05/10/2020 - 9:36";"Elite realiza duas trocas em sua carteira recomendada semanal";"Magazine Luiza";"Pão de Açúcar";"SLC Agrícola";"Vale";"Weg";"MGLU3";"PCAR3";"SLCE3";"VALE3";"WEGE3";"20";"20";"20";"20";"20";"05/10/2020";2020-10-05;"05";"10";"2020";"05-10-2020";"Money Times";124;"https://www.moneytimes.com.br/elite-realiza-duas-trocas-em-sua-carteira-recomendada-semanal/";2020-10-05;124;2020-10-05;2020-10-10;"ELITE CCVM LTDA"
"125";125;"https://www.moneytimes.com.br/ativa-realiza-tres-mudancas-em-sua-carteira-recomendada-semanal/";"""https://www.moneytimes.com.br/ativa-realiza-tres-mudancas-em-sua-carteira-recomendada-semanal/""";"05/10/2020 - 11:40";"Ativa realiza três mudanças em sua carteira recomendada semanal";"Randon";"Camil";"RaiaDrogasil";"Iochpe-Maxion";"Anima";"RAPT3";"CAML3";"RADL3";"MYPK3";"ANIM3";"20";"20";"20";"20";"20";"05/10/2020";2020-10-05;"05";"10";"2020";"05-10-2020";"Money Times";125;"https://www.moneytimes.com.br/ativa-realiza-tres-mudancas-em-sua-carteira-recomendada-semanal/";2020-10-05;125;2020-10-05;2020-10-10;"ATIVA INVESTIMENTOS S/A CTCV"
"126";126;"https://www.moneytimes.com.br/guide-troca-jbs-por-b2w-na-carteira-recomendada-da-semana/";"""https://www.moneytimes.com.br/guide-troca-jbs-por-b2w-na-carteira-recomendada-da-semana/""";"13/10/2020 - 15:59";"Guide troca JBS por B2W na carteira recomendada da semana";"Quero-Quero";"CSN";"B2W";"Locaweb";"Natura";"LJQQ3";"CSNA3";"BTOW3";"LWSA3";"NTCO3";"20";"20";"20";"20";"20";"13/10/2020";2020-10-13;"13";"10";"2020";"13-10-2020";"Money Times";126;"https://www.moneytimes.com.br/guide-troca-jbs-por-b2w-na-carteira-recomendada-da-semana/";2020-10-13;126;2020-10-13;2020-10-18;"GUIDE INVESTIMENTOS SA CORRETORA DE VALORES"
"127";127;"https://www.moneytimes.com.br/magazine-luiza-toma-lugar-da-b2w-na-carteira-semanal-da-mycap/";"""https://www.moneytimes.com.br/magazine-luiza-toma-lugar-da-b2w-na-carteira-semanal-da-mycap/""";"04/09/2020 - 20:22";"Magazine Luiza toma lugar da B2W na carteira semanal da MyCap";"PetroRio";"Cyrela";"Petrobras";"Magazine Luiza";"Movida";"PRIO3";"CYRE3";"PETR4";"MGLU3";"MOVI3";"20";"20";"20";"20";"20";"04/09/2020";2020-09-04;"04";"09";"2020";"04-09-2020";"Money Times";127;"https://www.moneytimes.com.br/magazine-luiza-toma-lugar-da-b2w-na-carteira-semanal-da-mycap/";2020-09-04;127;2020-09-04;2020-09-09;"ICAP DO BRASIL CTVM LTDA"
"128";128;"https://www.moneytimes.com.br/xp-troca-cogna-e-m-dias-branco-por-itau-e-marfrig-em-carteira-recomendada-semanal/";"""https://www.moneytimes.com.br/xp-troca-cogna-e-m-dias-branco-por-itau-e-marfrig-em-carteira-recomendada-semanal/""";"04/09/2020 - 21:22";"XP troca Cogna e M. Dias Branco por Itaú e Marfrig em carteira semanal";"Itaú";"Marfrig";"B3";"Lojas Americanas";"CCR";"ITUB4";"MRFG3";"B3SA3";"LAME3";"CCRO4";"20";"20";"20";"20";"20";"04/09/2020";2020-09-04;"04";"09";"2020";"04-09-2020";"Money Times";128;"https://www.moneytimes.com.br/xp-troca-cogna-e-m-dias-branco-por-itau-e-marfrig-em-carteira-recomendada-semanal/";2020-09-04;128;2020-09-04;2020-09-09;"XP INVESTIMENTOS CCTVM S/A"
"129";129;"https://www.moneytimes.com.br/btg-pactual-troca-3-acoes-na-carteira-semanal-depois-de-perder-do-ibovespa/";"""https://www.moneytimes.com.br/btg-pactual-troca-3-acoes-na-carteira-semanal-depois-de-perder-do-ibovespa/""";"31/08/2020 - 10:05";"BTG Pactual troca 3 ações na carteira semanal, depois de perder do Ibovespa";"CSN";"Notredame Intermédica";"Klabin";"Ultrapar";"Usiminas";"CSNA3";"GNDI3";"KLBN11";"UGPA3";"USIM5";"20";"20";"20";"20";"20";"31/08/2020";2020-08-31;"31";"08";"2020";"31-08-2020";"Money Times";129;"https://www.moneytimes.com.br/btg-pactual-troca-3-acoes-na-carteira-semanal-depois-de-perder-do-ibovespa/";2020-08-31;129;2020-08-31;2020-09-05;"BTG PACTUAL CTVM S/A"
"130";130;"https://www.moneytimes.com.br/ativa-mantem-carteira-semanal-intacta-saiba-quais-sao-as-acoes-indicadas/";"""https://www.moneytimes.com.br/ativa-mantem-carteira-semanal-intacta-saiba-quais-sao-as-acoes-indicadas/""";"31/08/2020 - 12:33";"Ativa mantém carteira semanal intacta; saiba quais são as ações indicadas";"Eztec";"Hering";"Camil";"WEG";"Ultrapar";"EZTC3";"HGTX3";"CAML3";"WEGE3";"UGPA3";"20";"20";"20";"20";"20";"31/08/2020";2020-08-31;"31";"08";"2020";"31-08-2020";"Money Times";130;"https://www.moneytimes.com.br/ativa-mantem-carteira-semanal-intacta-saiba-quais-sao-as-acoes-indicadas/";2020-08-31;130;2020-08-31;2020-09-05;"ATIVA INVESTIMENTOS S/A CTCV"
"131";131;"https://www.moneytimes.com.br/guide-troca-jbs-e-petrobras-por-marfrig-e-b3-em-carteira-que-ja-rendeu-16-neste-ano/";"""https://www.moneytimes.com.br/guide-troca-jbs-e-petrobras-por-marfrig-e-b3-em-carteira-que-ja-rendeu-16-neste-ano/""";"31/08/2020 - 15:50";"Guide troca JBS e Petrobras por Marfrig e B3 em carteira que já rendeu 16% neste ano";"B3";"CSN";"Itaú Unibanco";"Magazine Luiza";"Marfrig";"B3SA3";"CSNA3";"ITUB4";"MGLU3";"MRFG3";"20";"20";"20";"20";"20";"31/08/2020";2020-08-31;"31";"08";"2020";"31-08-2020";"Money Times";131;"https://www.moneytimes.com.br/guide-troca-jbs-e-petrobras-por-marfrig-e-b3-em-carteira-que-ja-rendeu-16-neste-ano/";2020-08-31;131;2020-08-31;2020-09-05;"GUIDE INVESTIMENTOS SA CORRETORA DE VALORES"
"132";132;"https://www.moneytimes.com.br/nova-futura-indica-ambev-eletrobras-fleury-itau-e-vivo-em-carteira-semanal/";"""https://www.moneytimes.com.br/nova-futura-indica-ambev-eletrobras-fleury-itau-e-vivo-em-carteira-semanal/""";"31/08/2020 - 12:52";"Nova Futura indica Ambev, Eletrobras, Fleury, Itaú e Vivo em carteira semanal";"Ambev";"Eletrobras";"Fleury";"Itaú Unibanco";"Vivo";"ABEV3";"ELET3";"FLRY3";"ITUB4";"VIVT4";"20";"20";"20";"20";"20";"31/08/2020";2020-08-31;"31";"08";"2020";"31-08-2020";"Money Times";132;"https://www.moneytimes.com.br/nova-futura-indica-ambev-eletrobras-fleury-itau-e-vivo-em-carteira-semanal/";2020-08-31;132;2020-08-31;2020-09-05;"NOVA FUTURA CTVM LTDA"
"133";133;"https://www.moneytimes.com.br/ativa-realiza-duas-trocas-em-sua-carteira-recomendada-semanal-veja/";"""https://www.moneytimes.com.br/ativa-realiza-duas-trocas-em-sua-carteira-recomendada-semanal-veja/""";"28/09/2020 - 12:04";"Ativa realiza duas trocas em sua carteira recomendada semanal; veja";"Randon";"Suzano";"B3";"Iochpe-Maxion";"Qualicorp";"RAPT3";"SUBZ3";"B3SA3";"MYPK3";"QUAL3";"20";"20";"20";"20";"20";"28/09/2020";2020-09-28;"28";"09";"2020";"28-09-2020";"Money Times";133;"https://www.moneytimes.com.br/ativa-realiza-duas-trocas-em-sua-carteira-recomendada-semanal-veja/";2020-09-28;133;2020-09-28;2020-10-03;"ATIVA INVESTIMENTOS S/A CTCV"
"134";134;"https://www.moneytimes.com.br/xp-substitui-papeis-da-bradespar-por-itau-na-recomendacao-semanal/";"""https://www.moneytimes.com.br/xp-substitui-papeis-da-bradespar-por-itau-na-recomendacao-semanal/""";"05/10/2020 - 10:58";"XP substitui papéis da Bradespar por Itaú na recomendação semanal";"Itaú Unibanco";"Carrefour";"WEG";"Randon";"Movida";"ITUB4";"CRFB3";"WEGE3";"RAPT4";"MOVI3";"20";"20";"20";"20";"20";"05/10/2020";2020-10-05;"05";"10";"2020";"05-10-2020";"Money Times";134;"https://www.moneytimes.com.br/xp-substitui-papeis-da-bradespar-por-itau-na-recomendacao-semanal/";2020-10-05;134;2020-10-05;2020-10-10;"XP INVESTIMENTOS CCTVM S/A"
"135";135;"https://www.moneytimes.com.br/mycap-aposta-em-suzano-e-csn-em-carteira-recomendada-semanal/";"""https://www.moneytimes.com.br/mycap-aposta-em-suzano-e-csn-em-carteira-recomendada-semanal/""";"25/09/2020 - 21:00";"MyCap aposta em Suzano e CSN em carteira recomendada semanal";"B3";"Suzano";"Magazine Luiza";"CSN";"Movida";"B3SA3";"SUZB3";"MGLU3";"CSNA3";"MOVI3";"20";"20";"20";"20";"20";"25/09/2020";2020-09-25;"25";"09";"2020";"25-09-2020";"Money Times";135;"https://www.moneytimes.com.br/mycap-aposta-em-suzano-e-csn-em-carteira-recomendada-semanal/";2020-09-25;135;2020-09-25;2020-09-30;"ICAP DO BRASIL CTVM LTDA"
"136";136;"https://www.moneytimes.com.br/xp-faz-duas-trocas-em-carteira-recomendada-semanal-veja-o-portfolio/";"""https://www.moneytimes.com.br/xp-faz-duas-trocas-em-carteira-recomendada-semanal-veja-o-portfolio/""";"25/09/2020 - 20:37";"XP faz duas trocas em carteira recomendada semanal; veja o portfólio";"Bradespar";"Carrefour";"WEG";"Randon";"Movida";"BRAP4";"CRFB3";"WEGE3";"RAPT4";"MOVI3";"20";"20";"20";"20";"20";"25/09/2020";2020-09-25;"25";"09";"2020";"25-09-2020";"Money Times";136;"https://www.moneytimes.com.br/xp-faz-duas-trocas-em-carteira-recomendada-semanal-veja-o-portfolio/";2020-09-25;136;2020-09-25;2020-09-30;"XP INVESTIMENTOS CCTVM S/A"
"137";137;"https://www.moneytimes.com.br/guide-troca-equatorial-por-quero-quero-na-carteira-da-semana/";"""https://www.moneytimes.com.br/guide-troca-equatorial-por-quero-quero-na-carteira-da-semana/""";"05/10/2020 - 17:04";"Guide troca Equatorial por Quero-Quero na carteira da semana";"Quero-Quero";"CSN";"JBS";"Locaweb";"Natura";"LJQQ3";"CSNA3";"JBSS3";"LWSA3";"NTCO3";"20";"20";"20";"20";"20";"05/10/2020";2020-10-05;"05";"10";"2020";"05-10-2020";"Money Times";137;"https://www.moneytimes.com.br/guide-troca-equatorial-por-quero-quero-na-carteira-da-semana/";2020-10-05;137;2020-10-05;2020-10-10;"GUIDE INVESTIMENTOS SA CORRETORA DE VALORES"
"138";138;"https://www.moneytimes.com.br/guide-atualiza-carteira-semanal-com-3-novas-acoes/";"""https://www.moneytimes.com.br/guide-atualiza-carteira-semanal-com-3-novas-acoes/""";"24/08/2020 - 17:12";"Guide atualiza carteira semanal com 3 novas ações";"CSN";"Itaú Unibanco";"JBS";"Magazine Luiza";"Petrobras";"CSNA3";"ITUB4";"JBSS3";"MGLU3";"PETR4";"20";"20";"20";"20";"20";"24/08/2020";2020-08-24;"24";"08";"2020";"24-08-2020";"Money Times";138;"https://www.moneytimes.com.br/guide-atualiza-carteira-semanal-com-3-novas-acoes/";2020-08-24;138;2020-08-24;2020-08-29;"GUIDE INVESTIMENTOS SA CORRETORA DE VALORES"
